"","season_name","season","episode","day","castaway_id","castaway","tribe","tribe_status"
"3756","Survivor: South Pacific",23,15,37,352,"Albert","Te Tuna","Merged"
"3757","Survivor: South Pacific",23,15,37,277,"Coach","Te Tuna","Merged"
"3758","Survivor: South Pacific",23,15,37,353,"Sophie","Te Tuna","Merged"
"3759","Survivor: South Pacific",23,15,37,201,"Ozzy",NA,"Redemption Island"
"3760","Survivor: South Pacific",23,15,37,350,"Brandon",NA,"Redemption Island"
"3761","Survivor: South Pacific",23,15,38,201,"Ozzy","Te Tuna","Merged"
"3762","Survivor: South Pacific",23,15,38,352,"Albert","Te Tuna","Merged"
"3763","Survivor: South Pacific",23,15,38,277,"Coach","Te Tuna","Merged"
"3764","Survivor: South Pacific",23,15,38,353,"Sophie","Te Tuna","Merged"
"3765","Survivor: South Pacific",23,16,39,352,"Albert","Te Tuna","Merged"
"3766","Survivor: South Pacific",23,16,39,277,"Coach","Te Tuna","Merged"
"3767","Survivor: South Pacific",23,16,39,353,"Sophie","Te Tuna","Merged"
"3768","Survivor: One World",24,1,3,356,"Matt","Manono","Original"
"3769","Survivor: One World",24,1,3,357,"Bill","Manono","Original"
"3770","Survivor: One World",24,1,3,359,"Colton","Manono","Original"
"3771","Survivor: One World",24,1,3,360,"Jonas","Manono","Original"
"3772","Survivor: One World",24,1,3,361,"Michael","Manono","Original"
"3773","Survivor: One World",24,1,3,362,"Jay","Manono","Original"
"3774","Survivor: One World",24,1,3,363,"Leif","Manono","Original"
"3775","Survivor: One World",24,1,3,364,"Troyzan","Manono","Original"
"3776","Survivor: One World",24,1,3,366,"Tarzan","Manono","Original"
"3777","Survivor: One World",24,1,3,354,"Kourtney","Salani","Original"
"3778","Survivor: One World",24,1,3,355,"Nina","Salani","Original"
"3779","Survivor: One World",24,1,3,358,"Monica","Salani","Original"
"3780","Survivor: One World",24,1,3,365,"Kat","Salani","Original"
"3781","Survivor: One World",24,1,3,367,"Alicia","Salani","Original"
"3782","Survivor: One World",24,1,3,368,"Christina","Salani","Original"
"3783","Survivor: One World",24,1,3,369,"Chelsea","Salani","Original"
"3784","Survivor: One World",24,1,3,370,"Sabrina","Salani","Original"
"3785","Survivor: One World",24,1,3,371,"Kim","Salani","Original"
"3786","Survivor: One World",24,2,5,356,"Matt","Manono","Original"
"3787","Survivor: One World",24,2,5,357,"Bill","Manono","Original"
"3788","Survivor: One World",24,2,5,359,"Colton","Manono","Original"
"3789","Survivor: One World",24,2,5,360,"Jonas","Manono","Original"
"3790","Survivor: One World",24,2,5,361,"Michael","Manono","Original"
"3791","Survivor: One World",24,2,5,362,"Jay","Manono","Original"
"3792","Survivor: One World",24,2,5,363,"Leif","Manono","Original"
"3793","Survivor: One World",24,2,5,364,"Troyzan","Manono","Original"
"3794","Survivor: One World",24,2,5,366,"Tarzan","Manono","Original"
"3795","Survivor: One World",24,2,5,355,"Nina","Salani","Original"
"3796","Survivor: One World",24,2,5,358,"Monica","Salani","Original"
"3797","Survivor: One World",24,2,5,365,"Kat","Salani","Original"
"3798","Survivor: One World",24,2,5,367,"Alicia","Salani","Original"
"3799","Survivor: One World",24,2,5,368,"Christina","Salani","Original"
"3800","Survivor: One World",24,2,5,369,"Chelsea","Salani","Original"
"3801","Survivor: One World",24,2,5,370,"Sabrina","Salani","Original"
"3802","Survivor: One World",24,2,5,371,"Kim","Salani","Original"
"3803","Survivor: One World",24,3,8,356,"Matt","Manono","Original"
"3804","Survivor: One World",24,3,8,357,"Bill","Manono","Original"
"3805","Survivor: One World",24,3,8,359,"Colton","Manono","Original"
"3806","Survivor: One World",24,3,8,360,"Jonas","Manono","Original"
"3807","Survivor: One World",24,3,8,361,"Michael","Manono","Original"
"3808","Survivor: One World",24,3,8,362,"Jay","Manono","Original"
"3809","Survivor: One World",24,3,8,363,"Leif","Manono","Original"
"3810","Survivor: One World",24,3,8,364,"Troyzan","Manono","Original"
"3811","Survivor: One World",24,3,8,366,"Tarzan","Manono","Original"
"3812","Survivor: One World",24,3,8,358,"Monica","Salani","Original"
"3813","Survivor: One World",24,3,8,365,"Kat","Salani","Original"
"3814","Survivor: One World",24,3,8,367,"Alicia","Salani","Original"
"3815","Survivor: One World",24,3,8,368,"Christina","Salani","Original"
"3816","Survivor: One World",24,3,8,369,"Chelsea","Salani","Original"
"3817","Survivor: One World",24,3,8,370,"Sabrina","Salani","Original"
"3818","Survivor: One World",24,3,8,371,"Kim","Salani","Original"
"3819","Survivor: One World",24,4,11,357,"Bill","Manono","Original"
"3820","Survivor: One World",24,4,11,359,"Colton","Manono","Original"
"3821","Survivor: One World",24,4,11,360,"Jonas","Manono","Original"
"3822","Survivor: One World",24,4,11,361,"Michael","Manono","Original"
"3823","Survivor: One World",24,4,11,362,"Jay","Manono","Original"
"3824","Survivor: One World",24,4,11,363,"Leif","Manono","Original"
"3825","Survivor: One World",24,4,11,364,"Troyzan","Manono","Original"
"3826","Survivor: One World",24,4,11,366,"Tarzan","Manono","Original"
"3827","Survivor: One World",24,4,11,358,"Monica","Salani","Original"
"3828","Survivor: One World",24,4,11,365,"Kat","Salani","Original"
"3829","Survivor: One World",24,4,11,367,"Alicia","Salani","Original"
"3830","Survivor: One World",24,4,11,368,"Christina","Salani","Original"
"3831","Survivor: One World",24,4,11,369,"Chelsea","Salani","Original"
"3832","Survivor: One World",24,4,11,370,"Sabrina","Salani","Original"
"3833","Survivor: One World",24,4,11,371,"Kim","Salani","Original"
"3834","Survivor: One World",24,5,14,358,"Monica","Manono","Swapped"
"3835","Survivor: One World",24,5,14,359,"Colton","Manono","Swapped"
"3836","Survivor: One World",24,5,14,360,"Jonas","Manono","Swapped"
"3837","Survivor: One World",24,5,14,363,"Leif","Manono","Swapped"
"3838","Survivor: One World",24,5,14,366,"Tarzan","Manono","Swapped"
"3839","Survivor: One World",24,5,14,367,"Alicia","Manono","Swapped"
"3840","Survivor: One World",24,5,14,368,"Christina","Manono","Swapped"
"3841","Survivor: One World",24,5,14,361,"Michael","Salani","Swapped"
"3842","Survivor: One World",24,5,14,362,"Jay","Salani","Swapped"
"3843","Survivor: One World",24,5,14,364,"Troyzan","Salani","Swapped"
"3844","Survivor: One World",24,5,14,365,"Kat","Salani","Swapped"
"3845","Survivor: One World",24,5,14,369,"Chelsea","Salani","Swapped"
"3846","Survivor: One World",24,5,14,370,"Sabrina","Salani","Swapped"
"3847","Survivor: One World",24,5,14,371,"Kim","Salani","Swapped"
"3848","Survivor: One World",24,6,16,359,"Colton","Manono","Swapped"
"3849","Survivor: One World",24,6,16,360,"Jonas","Manono","Swapped"
"3850","Survivor: One World",24,6,16,363,"Leif","Manono","Swapped"
"3851","Survivor: One World",24,6,16,366,"Tarzan","Manono","Swapped"
"3852","Survivor: One World",24,6,16,367,"Alicia","Manono","Swapped"
"3853","Survivor: One World",24,6,16,368,"Christina","Manono","Swapped"
"3854","Survivor: One World",24,6,16,361,"Michael","Salani","Swapped"
"3855","Survivor: One World",24,6,16,362,"Jay","Salani","Swapped"
"3856","Survivor: One World",24,6,16,364,"Troyzan","Salani","Swapped"
"3857","Survivor: One World",24,6,16,365,"Kat","Salani","Swapped"
"3858","Survivor: One World",24,6,16,369,"Chelsea","Salani","Swapped"
"3859","Survivor: One World",24,6,16,370,"Sabrina","Salani","Swapped"
"3860","Survivor: One World",24,6,16,371,"Kim","Salani","Swapped"
"3861","Survivor: One World",24,7,20,360,"Jonas","Tikiano","Merged"
"3862","Survivor: One World",24,7,20,361,"Michael","Tikiano","Merged"
"3863","Survivor: One World",24,7,20,362,"Jay","Tikiano","Merged"
"3864","Survivor: One World",24,7,20,363,"Leif","Tikiano","Merged"
"3865","Survivor: One World",24,7,20,364,"Troyzan","Tikiano","Merged"
"3866","Survivor: One World",24,7,20,365,"Kat","Tikiano","Merged"
"3867","Survivor: One World",24,7,20,366,"Tarzan","Tikiano","Merged"
"3868","Survivor: One World",24,7,20,367,"Alicia","Tikiano","Merged"
"3869","Survivor: One World",24,7,20,368,"Christina","Tikiano","Merged"
"3870","Survivor: One World",24,7,20,369,"Chelsea","Tikiano","Merged"
"3871","Survivor: One World",24,7,20,370,"Sabrina","Tikiano","Merged"
"3872","Survivor: One World",24,7,20,371,"Kim","Tikiano","Merged"
"3873","Survivor: One World",24,8,22,361,"Michael","Tikiano","Merged"
"3874","Survivor: One World",24,8,22,362,"Jay","Tikiano","Merged"
"3875","Survivor: One World",24,8,22,363,"Leif","Tikiano","Merged"
"3876","Survivor: One World",24,8,22,364,"Troyzan","Tikiano","Merged"
"3877","Survivor: One World",24,8,22,365,"Kat","Tikiano","Merged"
"3878","Survivor: One World",24,8,22,366,"Tarzan","Tikiano","Merged"
"3879","Survivor: One World",24,8,22,367,"Alicia","Tikiano","Merged"
"3880","Survivor: One World",24,8,22,368,"Christina","Tikiano","Merged"
"3881","Survivor: One World",24,8,22,369,"Chelsea","Tikiano","Merged"
"3882","Survivor: One World",24,8,22,370,"Sabrina","Tikiano","Merged"
"3883","Survivor: One World",24,8,22,371,"Kim","Tikiano","Merged"
"3884","Survivor: One World",24,9,25,362,"Jay","Tikiano","Merged"
"3885","Survivor: One World",24,9,25,363,"Leif","Tikiano","Merged"
"3886","Survivor: One World",24,9,25,364,"Troyzan","Tikiano","Merged"
"3887","Survivor: One World",24,9,25,365,"Kat","Tikiano","Merged"
"3888","Survivor: One World",24,9,25,366,"Tarzan","Tikiano","Merged"
"3889","Survivor: One World",24,9,25,367,"Alicia","Tikiano","Merged"
"3890","Survivor: One World",24,9,25,368,"Christina","Tikiano","Merged"
"3891","Survivor: One World",24,9,25,369,"Chelsea","Tikiano","Merged"
"3892","Survivor: One World",24,9,25,370,"Sabrina","Tikiano","Merged"
"3893","Survivor: One World",24,9,25,371,"Kim","Tikiano","Merged"
"3894","Survivor: One World",24,10,27,363,"Leif","Tikiano","Merged"
"3895","Survivor: One World",24,10,27,364,"Troyzan","Tikiano","Merged"
"3896","Survivor: One World",24,10,27,365,"Kat","Tikiano","Merged"
"3897","Survivor: One World",24,10,27,366,"Tarzan","Tikiano","Merged"
"3898","Survivor: One World",24,10,27,367,"Alicia","Tikiano","Merged"
"3899","Survivor: One World",24,10,27,368,"Christina","Tikiano","Merged"
"3900","Survivor: One World",24,10,27,369,"Chelsea","Tikiano","Merged"
"3901","Survivor: One World",24,10,27,370,"Sabrina","Tikiano","Merged"
"3902","Survivor: One World",24,10,27,371,"Kim","Tikiano","Merged"
"3903","Survivor: One World",24,11,30,364,"Troyzan","Tikiano","Merged"
"3904","Survivor: One World",24,11,30,365,"Kat","Tikiano","Merged"
"3905","Survivor: One World",24,11,30,366,"Tarzan","Tikiano","Merged"
"3906","Survivor: One World",24,11,30,367,"Alicia","Tikiano","Merged"
"3907","Survivor: One World",24,11,30,368,"Christina","Tikiano","Merged"
"3908","Survivor: One World",24,11,30,369,"Chelsea","Tikiano","Merged"
"3909","Survivor: One World",24,11,30,370,"Sabrina","Tikiano","Merged"
"3910","Survivor: One World",24,11,30,371,"Kim","Tikiano","Merged"
"3911","Survivor: One World",24,12,33,365,"Kat","Tikiano","Merged"
"3912","Survivor: One World",24,12,33,366,"Tarzan","Tikiano","Merged"
"3913","Survivor: One World",24,12,33,367,"Alicia","Tikiano","Merged"
"3914","Survivor: One World",24,12,33,368,"Christina","Tikiano","Merged"
"3915","Survivor: One World",24,12,33,369,"Chelsea","Tikiano","Merged"
"3916","Survivor: One World",24,12,33,370,"Sabrina","Tikiano","Merged"
"3917","Survivor: One World",24,12,33,371,"Kim","Tikiano","Merged"
"3918","Survivor: One World",24,13,36,366,"Tarzan","Tikiano","Merged"
"3919","Survivor: One World",24,13,36,367,"Alicia","Tikiano","Merged"
"3920","Survivor: One World",24,13,36,368,"Christina","Tikiano","Merged"
"3921","Survivor: One World",24,13,36,369,"Chelsea","Tikiano","Merged"
"3922","Survivor: One World",24,13,36,370,"Sabrina","Tikiano","Merged"
"3923","Survivor: One World",24,13,36,371,"Kim","Tikiano","Merged"
"3924","Survivor: One World",24,14,37,367,"Alicia","Tikiano","Merged"
"3925","Survivor: One World",24,14,37,368,"Christina","Tikiano","Merged"
"3926","Survivor: One World",24,14,37,369,"Chelsea","Tikiano","Merged"
"3927","Survivor: One World",24,14,37,370,"Sabrina","Tikiano","Merged"
"3928","Survivor: One World",24,14,37,371,"Kim","Tikiano","Merged"
"3929","Survivor: One World",24,14,38,368,"Christina","Tikiano","Merged"
"3930","Survivor: One World",24,14,38,369,"Chelsea","Tikiano","Merged"
"3931","Survivor: One World",24,14,38,370,"Sabrina","Tikiano","Merged"
"3932","Survivor: One World",24,14,38,371,"Kim","Tikiano","Merged"
"3933","Survivor: One World",24,15,39,369,"Chelsea","Tikiano","Merged"
"3934","Survivor: One World",24,15,39,370,"Sabrina","Tikiano","Merged"
"3935","Survivor: One World",24,15,39,371,"Kim","Tikiano","Merged"
"3936","Survivor: Philippines",25,1,3,375,"Dana","Kalabaw","Original"
"3937","Survivor: Philippines",25,1,3,376,"Dawson","Kalabaw","Original"
"3938","Survivor: Philippines",25,1,3,377,"Katie","Kalabaw","Original"
"3939","Survivor: Philippines",25,1,3,379,"Jeff","Kalabaw","Original"
"3940","Survivor: Philippines",25,1,3,196,"Jonathan","Kalabaw","Original"
"3941","Survivor: Philippines",25,1,3,382,"Carter","Kalabaw","Original"
"3942","Survivor: Philippines",25,1,3,372,"Zane","Matsing","Original"
"3943","Survivor: Philippines",25,1,3,373,"Roxy","Matsing","Original"
"3944","Survivor: Philippines",25,1,3,374,"Angie","Matsing","Original"
"3945","Survivor: Philippines",25,1,3,288,"Russell","Matsing","Original"
"3946","Survivor: Philippines",25,1,3,384,"Malcolm","Matsing","Original"
"3947","Survivor: Philippines",25,1,3,386,"Denise","Matsing","Original"
"3948","Survivor: Philippines",25,1,3,378,"RC","Tandang","Original"
"3949","Survivor: Philippines",25,1,3,380,"Artis","Tandang","Original"
"3950","Survivor: Philippines",25,1,3,381,"Pete","Tandang","Original"
"3951","Survivor: Philippines",25,1,3,383,"Abi-Maria","Tandang","Original"
"3952","Survivor: Philippines",25,1,3,385,"Lisa","Tandang","Original"
"3953","Survivor: Philippines",25,1,3,22,"Michael","Tandang","Original"
"3954","Survivor: Philippines",25,2,6,375,"Dana","Kalabaw","Original"
"3955","Survivor: Philippines",25,2,6,376,"Dawson","Kalabaw","Original"
"3956","Survivor: Philippines",25,2,6,377,"Katie","Kalabaw","Original"
"3957","Survivor: Philippines",25,2,6,379,"Jeff","Kalabaw","Original"
"3958","Survivor: Philippines",25,2,6,196,"Jonathan","Kalabaw","Original"
"3959","Survivor: Philippines",25,2,6,382,"Carter","Kalabaw","Original"
"3960","Survivor: Philippines",25,2,6,373,"Roxy","Matsing","Original"
"3961","Survivor: Philippines",25,2,6,374,"Angie","Matsing","Original"
"3962","Survivor: Philippines",25,2,6,288,"Russell","Matsing","Original"
"3963","Survivor: Philippines",25,2,6,384,"Malcolm","Matsing","Original"
"3964","Survivor: Philippines",25,2,6,386,"Denise","Matsing","Original"
"3965","Survivor: Philippines",25,2,6,378,"RC","Tandang","Original"
"3966","Survivor: Philippines",25,2,6,380,"Artis","Tandang","Original"
"3967","Survivor: Philippines",25,2,6,381,"Pete","Tandang","Original"
"3968","Survivor: Philippines",25,2,6,383,"Abi-Maria","Tandang","Original"
"3969","Survivor: Philippines",25,2,6,385,"Lisa","Tandang","Original"
"3970","Survivor: Philippines",25,2,6,22,"Michael","Tandang","Original"
"3971","Survivor: Philippines",25,3,8,375,"Dana","Kalabaw","Original"
"3972","Survivor: Philippines",25,3,8,376,"Dawson","Kalabaw","Original"
"3973","Survivor: Philippines",25,3,8,377,"Katie","Kalabaw","Original"
"3974","Survivor: Philippines",25,3,8,379,"Jeff","Kalabaw","Original"
"3975","Survivor: Philippines",25,3,8,196,"Jonathan","Kalabaw","Original"
"3976","Survivor: Philippines",25,3,8,382,"Carter","Kalabaw","Original"
"3977","Survivor: Philippines",25,3,8,374,"Angie","Matsing","Original"
"3978","Survivor: Philippines",25,3,8,288,"Russell","Matsing","Original"
"3979","Survivor: Philippines",25,3,8,384,"Malcolm","Matsing","Original"
"3980","Survivor: Philippines",25,3,8,386,"Denise","Matsing","Original"
"3981","Survivor: Philippines",25,3,8,378,"RC","Tandang","Original"
"3982","Survivor: Philippines",25,3,8,380,"Artis","Tandang","Original"
"3983","Survivor: Philippines",25,3,8,381,"Pete","Tandang","Original"
"3984","Survivor: Philippines",25,3,8,383,"Abi-Maria","Tandang","Original"
"3985","Survivor: Philippines",25,3,8,385,"Lisa","Tandang","Original"
"3986","Survivor: Philippines",25,3,8,22,"Michael","Tandang","Original"
"3987","Survivor: Philippines",25,4,10,375,"Dana","Kalabaw","Original"
"3988","Survivor: Philippines",25,4,10,376,"Dawson","Kalabaw","Original"
"3989","Survivor: Philippines",25,4,10,377,"Katie","Kalabaw","Original"
"3990","Survivor: Philippines",25,4,10,379,"Jeff","Kalabaw","Original"
"3991","Survivor: Philippines",25,4,10,196,"Jonathan","Kalabaw","Original"
"3992","Survivor: Philippines",25,4,10,382,"Carter","Kalabaw","Original"
"3993","Survivor: Philippines",25,4,10,288,"Russell","Matsing","Original"
"3994","Survivor: Philippines",25,4,10,384,"Malcolm","Matsing","Original"
"3995","Survivor: Philippines",25,4,10,386,"Denise","Matsing","Original"
"3996","Survivor: Philippines",25,4,10,378,"RC","Tandang","Original"
"3997","Survivor: Philippines",25,4,10,380,"Artis","Tandang","Original"
"3998","Survivor: Philippines",25,4,10,381,"Pete","Tandang","Original"
"3999","Survivor: Philippines",25,4,10,383,"Abi-Maria","Tandang","Original"
"4000","Survivor: Philippines",25,4,10,385,"Lisa","Tandang","Original"
"4001","Survivor: Philippines",25,4,10,22,"Michael","Tandang","Original"
"4002","Survivor: Philippines",25,5,12,375,"Dana","Kalabaw","Swapped"
"4003","Survivor: Philippines",25,5,12,376,"Dawson","Kalabaw","Swapped"
"4004","Survivor: Philippines",25,5,12,377,"Katie","Kalabaw","Swapped"
"4005","Survivor: Philippines",25,5,12,379,"Jeff","Kalabaw","Swapped"
"4006","Survivor: Philippines",25,5,12,196,"Jonathan","Kalabaw","Swapped"
"4007","Survivor: Philippines",25,5,12,382,"Carter","Kalabaw","Swapped"
"4008","Survivor: Philippines",25,5,12,386,"Denise","Kalabaw","Swapped"
"4009","Survivor: Philippines",25,5,12,378,"RC","Tandang","Swapped"
"4010","Survivor: Philippines",25,5,12,380,"Artis","Tandang","Swapped"
"4011","Survivor: Philippines",25,5,12,381,"Pete","Tandang","Swapped"
"4012","Survivor: Philippines",25,5,12,383,"Abi-Maria","Tandang","Swapped"
"4013","Survivor: Philippines",25,5,12,384,"Malcolm","Tandang","Swapped"
"4014","Survivor: Philippines",25,5,12,385,"Lisa","Tandang","Swapped"
"4015","Survivor: Philippines",25,5,12,22,"Michael","Tandang","Swapped"
"4016","Survivor: Philippines",25,5,13,376,"Dawson","Kalabaw","Swapped"
"4017","Survivor: Philippines",25,5,13,377,"Katie","Kalabaw","Swapped"
"4018","Survivor: Philippines",25,5,13,379,"Jeff","Kalabaw","Swapped"
"4019","Survivor: Philippines",25,5,13,196,"Jonathan","Kalabaw","Swapped"
"4020","Survivor: Philippines",25,5,13,382,"Carter","Kalabaw","Swapped"
"4021","Survivor: Philippines",25,5,13,386,"Denise","Kalabaw","Swapped"
"4022","Survivor: Philippines",25,5,13,378,"RC","Tandang","Swapped"
"4023","Survivor: Philippines",25,5,13,380,"Artis","Tandang","Swapped"
"4024","Survivor: Philippines",25,5,13,381,"Pete","Tandang","Swapped"
"4025","Survivor: Philippines",25,5,13,383,"Abi-Maria","Tandang","Swapped"
"4026","Survivor: Philippines",25,5,13,384,"Malcolm","Tandang","Swapped"
"4027","Survivor: Philippines",25,5,13,385,"Lisa","Tandang","Swapped"
"4028","Survivor: Philippines",25,5,13,22,"Michael","Tandang","Swapped"
"4029","Survivor: Philippines",25,6,16,377,"Katie","Kalabaw","Swapped"
"4030","Survivor: Philippines",25,6,16,379,"Jeff","Kalabaw","Swapped"
"4031","Survivor: Philippines",25,6,16,196,"Jonathan","Kalabaw","Swapped"
"4032","Survivor: Philippines",25,6,16,382,"Carter","Kalabaw","Swapped"
"4033","Survivor: Philippines",25,6,16,386,"Denise","Kalabaw","Swapped"
"4034","Survivor: Philippines",25,6,16,378,"RC","Tandang","Swapped"
"4035","Survivor: Philippines",25,6,16,380,"Artis","Tandang","Swapped"
"4036","Survivor: Philippines",25,6,16,381,"Pete","Tandang","Swapped"
"4037","Survivor: Philippines",25,6,16,383,"Abi-Maria","Tandang","Swapped"
"4038","Survivor: Philippines",25,6,16,384,"Malcolm","Tandang","Swapped"
"4039","Survivor: Philippines",25,6,16,385,"Lisa","Tandang","Swapped"
"4040","Survivor: Philippines",25,6,16,22,"Michael","Tandang","Swapped"
"4041","Survivor: Philippines",25,7,19,378,"RC","Dangrayne","Merged"
"4042","Survivor: Philippines",25,7,19,379,"Jeff","Dangrayne","Merged"
"4043","Survivor: Philippines",25,7,19,380,"Artis","Dangrayne","Merged"
"4044","Survivor: Philippines",25,7,19,381,"Pete","Dangrayne","Merged"
"4045","Survivor: Philippines",25,7,19,196,"Jonathan","Dangrayne","Merged"
"4046","Survivor: Philippines",25,7,19,382,"Carter","Dangrayne","Merged"
"4047","Survivor: Philippines",25,7,19,383,"Abi-Maria","Dangrayne","Merged"
"4048","Survivor: Philippines",25,7,19,384,"Malcolm","Dangrayne","Merged"
"4049","Survivor: Philippines",25,7,19,385,"Lisa","Dangrayne","Merged"
"4050","Survivor: Philippines",25,7,19,22,"Michael","Dangrayne","Merged"
"4051","Survivor: Philippines",25,7,19,386,"Denise","Dangrayne","Merged"
"4052","Survivor: Philippines",25,8,22,379,"Jeff","Dangrayne","Merged"
"4053","Survivor: Philippines",25,8,22,380,"Artis","Dangrayne","Merged"
"4054","Survivor: Philippines",25,8,22,381,"Pete","Dangrayne","Merged"
"4055","Survivor: Philippines",25,8,22,196,"Jonathan","Dangrayne","Merged"
"4056","Survivor: Philippines",25,8,22,382,"Carter","Dangrayne","Merged"
"4057","Survivor: Philippines",25,8,22,383,"Abi-Maria","Dangrayne","Merged"
"4058","Survivor: Philippines",25,8,22,384,"Malcolm","Dangrayne","Merged"
"4059","Survivor: Philippines",25,8,22,385,"Lisa","Dangrayne","Merged"
"4060","Survivor: Philippines",25,8,22,22,"Michael","Dangrayne","Merged"
"4061","Survivor: Philippines",25,8,22,386,"Denise","Dangrayne","Merged"
"4062","Survivor: Philippines",25,9,25,380,"Artis","Dangrayne","Merged"
"4063","Survivor: Philippines",25,9,25,381,"Pete","Dangrayne","Merged"
"4064","Survivor: Philippines",25,9,25,196,"Jonathan","Dangrayne","Merged"
"4065","Survivor: Philippines",25,9,25,382,"Carter","Dangrayne","Merged"
"4066","Survivor: Philippines",25,9,25,383,"Abi-Maria","Dangrayne","Merged"
"4067","Survivor: Philippines",25,9,25,384,"Malcolm","Dangrayne","Merged"
"4068","Survivor: Philippines",25,9,25,385,"Lisa","Dangrayne","Merged"
"4069","Survivor: Philippines",25,9,25,22,"Michael","Dangrayne","Merged"
"4070","Survivor: Philippines",25,9,25,386,"Denise","Dangrayne","Merged"
"4071","Survivor: Philippines",25,10,27,381,"Pete","Dangrayne","Merged"
"4072","Survivor: Philippines",25,10,27,196,"Jonathan","Dangrayne","Merged"
"4073","Survivor: Philippines",25,10,27,382,"Carter","Dangrayne","Merged"
"4074","Survivor: Philippines",25,10,27,383,"Abi-Maria","Dangrayne","Merged"
"4075","Survivor: Philippines",25,10,27,384,"Malcolm","Dangrayne","Merged"
"4076","Survivor: Philippines",25,10,27,385,"Lisa","Dangrayne","Merged"
"4077","Survivor: Philippines",25,10,27,22,"Michael","Dangrayne","Merged"
"4078","Survivor: Philippines",25,10,27,386,"Denise","Dangrayne","Merged"
"4079","Survivor: Philippines",25,11,30,196,"Jonathan","Dangrayne","Merged"
"4080","Survivor: Philippines",25,11,30,382,"Carter","Dangrayne","Merged"
"4081","Survivor: Philippines",25,11,30,383,"Abi-Maria","Dangrayne","Merged"
"4082","Survivor: Philippines",25,11,30,384,"Malcolm","Dangrayne","Merged"
"4083","Survivor: Philippines",25,11,30,385,"Lisa","Dangrayne","Merged"
"4084","Survivor: Philippines",25,11,30,22,"Michael","Dangrayne","Merged"
"4085","Survivor: Philippines",25,11,30,386,"Denise","Dangrayne","Merged"
"4086","Survivor: Philippines",25,12,33,382,"Carter","Dangrayne","Merged"
"4087","Survivor: Philippines",25,12,33,383,"Abi-Maria","Dangrayne","Merged"
"4088","Survivor: Philippines",25,12,33,384,"Malcolm","Dangrayne","Merged"
"4089","Survivor: Philippines",25,12,33,385,"Lisa","Dangrayne","Merged"
"4090","Survivor: Philippines",25,12,33,22,"Michael","Dangrayne","Merged"
"4091","Survivor: Philippines",25,12,33,386,"Denise","Dangrayne","Merged"
"4092","Survivor: Philippines",25,13,36,383,"Abi-Maria","Dangrayne","Merged"
"4093","Survivor: Philippines",25,13,36,384,"Malcolm","Dangrayne","Merged"
"4094","Survivor: Philippines",25,13,36,385,"Lisa","Dangrayne","Merged"
"4095","Survivor: Philippines",25,13,36,22,"Michael","Dangrayne","Merged"
"4096","Survivor: Philippines",25,13,36,386,"Denise","Dangrayne","Merged"
"4097","Survivor: Philippines",25,14,38,384,"Malcolm","Dangrayne","Merged"
"4098","Survivor: Philippines",25,14,38,385,"Lisa","Dangrayne","Merged"
"4099","Survivor: Philippines",25,14,38,22,"Michael","Dangrayne","Merged"
"4100","Survivor: Philippines",25,14,38,386,"Denise","Dangrayne","Merged"
"4101","Survivor: Philippines",25,15,39,385,"Lisa","Dangrayne","Merged"
"4102","Survivor: Philippines",25,15,39,22,"Michael","Dangrayne","Merged"
"4103","Survivor: Philippines",25,15,39,386,"Denise","Dangrayne","Merged"
"4104","Survivor: Caramoan",26,1,3,322,"Francesca","Bikal","Original"
"4105","Survivor: Caramoan",26,1,3,350,"Brandon","Bikal","Original"
"4106","Survivor: Caramoan",26,1,3,259,"Corinne","Bikal","Original"
"4107","Survivor: Caramoan",26,1,3,337,"Phillip","Bikal","Original"
"4108","Survivor: Caramoan",26,1,3,384,"Malcolm","Bikal","Original"
"4109","Survivor: Caramoan",26,1,3,333,"Andrea","Bikal","Original"
"4110","Survivor: Caramoan",26,1,3,312,"Brenda","Bikal","Original"
"4111","Survivor: Caramoan",26,1,3,246,"Erik","Bikal","Original"
"4112","Survivor: Caramoan",26,1,3,346,"Dawn","Bikal","Original"
"4113","Survivor: Caramoan",26,1,3,348,"Cochran","Bikal","Original"
"4114","Survivor: Caramoan",26,1,3,387,"Allie","Gota","Original"
"4115","Survivor: Caramoan",26,1,3,388,"Hope","Gota","Original"
"4116","Survivor: Caramoan",26,1,3,389,"Shamar","Gota","Original"
"4117","Survivor: Caramoan",26,1,3,390,"Laura","Gota","Original"
"4118","Survivor: Caramoan",26,1,3,391,"Matt","Gota","Original"
"4119","Survivor: Caramoan",26,1,3,392,"Julia","Gota","Original"
"4120","Survivor: Caramoan",26,1,3,393,"Michael","Gota","Original"
"4121","Survivor: Caramoan",26,1,3,394,"Reynold","Gota","Original"
"4122","Survivor: Caramoan",26,1,3,395,"Eddie","Gota","Original"
"4123","Survivor: Caramoan",26,1,3,396,"Sherri","Gota","Original"
"4124","Survivor: Caramoan",26,2,5,350,"Brandon","Bikal","Original"
"4125","Survivor: Caramoan",26,2,5,259,"Corinne","Bikal","Original"
"4126","Survivor: Caramoan",26,2,5,337,"Phillip","Bikal","Original"
"4127","Survivor: Caramoan",26,2,5,384,"Malcolm","Bikal","Original"
"4128","Survivor: Caramoan",26,2,5,333,"Andrea","Bikal","Original"
"4129","Survivor: Caramoan",26,2,5,312,"Brenda","Bikal","Original"
